loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
1362,2,2024-10-07,163.6,4.29,167.89,331.45
1362,3,2024-11-07,165.01,2.87,167.88,166.44
1362,4,2024-12-07,166.44,1.44,167.88,0.0
1363,1,2024-09-25,129.85,4.65,134.5,396.47
1363,2,2024-10-25,131.0,3.51,134.51,265.47
1363,3,2024-11-25,132.15,2.35,134.5,133.32
1363,4,2024-12-25,133.32,1.18,134.5,0.0
1364,1,2024-09-10,45.37,5.45,50.82,528.38
1364,2,2024-10-10,45.8,5.02,50.82,482.58
1364,3,2024-11-10,46.23,4.58,50.81,436.35
1364,4,2024-12-10,46.67,4.15,50.82,389.68
1364,5,2025-01-10,47.11,3.7,50.81,342.57
1364,6,2025-02-10,47.56,3.25,50.81,295.01
1364,7,2025-03-10,48.01,2.8,50.81,247.0
1364,8,2025-04-10,48.47,2.35,50.82,198.53
1364,9,2025-05-10,48.93,1.89,50.82,149.6
1364,10,2025-06-10,49.39,1.42,50.81,100.21
1364,11,2025-07-10,49.86,0.95,50.81,50.35
1364,12,2025-08-10,50.35,0.48,50.83,0.0
1365,1,2024-09-03,71.87,3.87,75.74,368.9
1365,2,2024-10-03,72.5,3.24,75.74,296.4
1365,3,2024-11-03,73.13,2.6,75.73,223.27
1365,4,2024-12-03,73.77,1.96,75.73,149.5
1365,5,2025-01-03,74.42,1.31,75.73,75.08
1365,6,2025-02-03,75.08,0.66,75.74,0.0
1366,1,2024-09-02,152.35,9.08,161.43,784.19
1366,2,2024-10-02,153.83,7.6,161.43,630.36
1366,3,2024-11-02,155.32,6.11,161.43,475.04
1366,4,2024-12-02,156.82,4.61,161.43,318.22
1366,5,2025-01-02,158.34,3.09,161.43,159.88
1366,6,2025-02-02,159.88,1.55,161.43,0.0
1367,1,2024-09-03,137.72,5.41,143.13,421.2
1367,2,2024-10-03,139.05,4.08,143.13,282.15
1367,3,2024-11-03,140.4,2.73,143.13,141.75
1367,4,2024-12-03,141.75,1.37,143.12,0.0
1368,1,2024-09-19,96.95,7.85,104.8,504.05
1368,2,2024-10-19,98.21,6.58,104.79,405.84
1368,3,2024-11-19,99.49,5.3,104.79,306.35
1368,4,2024-12-19,100.79,4.0,104.79,205.56
1368,5,2025-01-19,102.11,2.69,104.8,103.45
1368,6,2025-02-19,103.45,1.35,104.8,0.0
1369,1,2024-09-17,76.76,10.96,87.72,903.18
1369,2,2024-10-17,77.62,10.1,87.72,825.56
1369,3,2024-11-17,78.49,9.23,87.72,747.07
1369,4,2024-12-17,79.36,8.35,87.71,667.71
1369,5,2025-01-17,80.25,7.47,87.72,587.46
1369,6,2025-02-17,81.15,6.57,87.72,506.31
1369,7,2025-03-17,82.06,5.66,87.72,424.25
1369,8,2025-04-17,82.97,4.74,87.71,341.28
1369,9,2025-05-17,83.9,3.82,87.72,257.38
1369,10,2025-06-17,84.84,2.88,87.72,172.54
1369,11,2025-07-17,85.79,1.93,87.72,86.75
1369,12,2025-08-17,86.75,0.97,87.72,0.0
1370,1,2024-09-19,111.36,5.15,116.51,341.74
1370,2,2024-10-19,112.63,3.88,116.51,229.11
1370,3,2024-11-19,113.91,2.6,116.51,115.2
1370,4,2024-12-19,115.2,1.31,116.51,0.0
1371,1,2024-09-30,166.77,6.05,172.82,509.33
1371,2,2024-10-30,168.26,4.56,172.82,341.07
1371,3,2024-11-30,169.77,3.05,172.82,171.3
1371,4,2024-12-30,171.3,1.53,172.83,0.0
1372,1,2024-09-30,85.16,5.01,90.17,438.16
1372,2,2024-10-31,85.97,4.19,90.16,352.19
1372,3,2024-11-30,86.79,3.37,90.16,265.4
1372,4,2024-12-31,87.62,2.54,90.16,177.78
1372,5,2025-01-31,88.46,1.7,90.16,89.32
1372,6,2025-02-28,89.32,0.85,90.17,0.0
1373,1,2024-09-18,66.73,6.35,73.08,349.26
1373,2,2024-10-18,67.75,5.33,73.08,281.51
1373,3,2024-11-18,68.79,4.29,73.08,212.72
1373,4,2024-12-18,69.83,3.24,73.07,142.89
1373,5,2025-01-18,70.9,2.18,73.08,71.99
1373,6,2025-02-18,71.99,1.1,73.09,0.0
1374,1,2024-09-01,68.79,5.23,74.02,356.86
1374,2,2024-10-01,69.64,4.39,74.03,287.22
1374,3,2024-11-01,70.49,3.53,74.02,216.73
1374,4,2024-12-01,71.36,2.66,74.02,145.37
1374,5,2025-01-01,72.24,1.79,74.03,73.13
1374,6,2025-02-01,73.13,0.9,74.03,0.0
1375,1,2024-09-14,154.95,9.37,164.32,797.88
1375,2,2024-10-14,156.47,7.84,164.31,641.41
1375,3,2024-11-14,158.01,6.31,164.32,483.4
1375,4,2024-12-14,159.56,4.75,164.31,323.84
1375,5,2025-01-14,161.13,3.18,164.31,162.71
1375,6,2025-02-14,162.71,1.6,164.31,0.0
1376,1,2024-09-04,244.98,9.08,254.06,748.48
1376,2,2024-10-04,247.22,6.84,254.06,501.26
1376,3,2024-11-04,249.48,4.58,254.06,251.78
1376,4,2024-12-04,251.78,2.3,254.08,0.0
1377,1,2024-09-18,66.29,2.96,69.25,203.28
1377,2,2024-10-18,67.02,2.23,69.25,136.26
1377,3,2024-11-18,67.76,1.49,69.25,68.5
1377,4,2024-12-18,68.5,0.75,69.25,0.0
1378,1,2024-09-25,144.82,8.15,152.97,744.28
1378,2,2024-10-25,146.15,6.82,152.97,598.13
1378,3,2024-11-25,147.49,5.48,152.97,450.64
1378,4,2024-12-25,148.84,4.13,152.97,301.8
1378,5,2025-01-25,150.21,2.77,152.98,151.59
1378,6,2025-02-25,151.59,1.39,152.98,0.0
1379,1,2024-09-10,108.96,5.44,114.4,334.97
1379,2,2024-10-10,110.3,4.1,114.4,224.67
1379,3,2024-11-10,111.65,2.75,114.4,113.02
1379,4,2024-12-10,113.02,1.38,114.4,0.0
1380,1,2024-09-27,117.23,12.47,129.7,616.71
1380,2,2024-10-27,119.22,10.48,129.7,497.49
1380,3,2024-11-27,121.25,8.45,129.7,376.24
1380,4,2024-12-27,123.31,6.39,129.7,252.93
1380,5,2025-01-27,125.4,4.3,129.7,127.53
1380,6,2025-02-27,127.53,2.17,129.7,0.0
1381,1,2024-09-03,103.06,12.35,115.41,1200.21
1381,2,2024-10-03,104.04,11.38,115.42,1096.17
1381,3,2024-11-03,105.02,10.39,115.41,991.15
1381,4,2024-12-03,106.02,9.4,115.42,885.13
1381,5,2025-01-03,107.02,8.39,115.41,778.11
1381,6,2025-02-03,108.04,7.38,115.42,670.07
1381,7,2025-03-03,109.06,6.35,115.41,561.01
1381,8,2025-04-03,110.1,5.32,115.42,450.91
1381,9,2025-05-03,111.14,4.27,115.41,339.77
1381,10,2025-06-03,112.19,3.22,115.41,227.58
1381,11,2025-07-03,113.26,2.16,115.42,114.32
1381,12,2025-08-03,114.32,1.08,115.4,0.0
1382,1,2024-09-15,147.89,5.8,153.69,452.32
1382,2,2024-10-15,149.32,4.37,153.69,303.0
1382,3,2024-11-15,150.77,2.93,153.7,152.23
1382,4,2024-12-15,152.23,1.47,153.7,0.0
1383,1,2024-09-16,82.13,3.94,86.07,420.4
1383,2,2024-10-16,82.77,3.3,86.07,337.63
1383,3,2024-11-16,83.42,2.65,86.07,254.21
1383,4,2024-12-16,84.08,1.99,86.07,170.13
1383,5,2025-01-16,84.73,1.33,86.06,85.4
1383,6,2025-02-16,85.4,0.67,86.07,0.0
1384,1,2024-09-23,38.51,5.35,43.86,452.33
1384,2,2024-10-23,38.93,4.93,43.86,413.4
1384,3,2024-11-23,39.35,4.51,43.86,374.05
1384,4,2024-12-23,39.78,4.08,43.86,334.27
1384,5,2025-01-23,40.22,3.65,43.87,294.05
1384,6,2025-02-23,40.65,3.21,43.86,253.4
1384,7,2025-03-23,41.1,2.76,43.86,212.3
1384,8,2025-04-23,41.55,2.32,43.87,170.75
1384,9,2025-05-23,42.0,1.86,43.86,128.75
1384,10,2025-06-23,42.46,1.4,43.86,86.29
1384,11,2025-07-23,42.92,0.94,43.86,43.37
1384,12,2025-08-23,43.37,0.47,43.84,0.0
1385,1,2024-09-08,75.25,3.13,78.38,230.38
1385,2,2024-10-08,76.02,2.36,78.38,154.36
1385,3,2024-11-08,76.79,1.58,78.37,77.57
1385,4,2024-12-08,77.57,0.79,78.36,0.0
1386,1,2024-09-08,95.39,3.95,99.34,292.03
1386,2,2024-10-08,96.36,2.97,99.33,195.67
1386,3,2024-11-08,97.34,1.99,99.33,98.33
1386,4,2024-12-08,98.33,1.0,99.33,0.0
1387,1,2024-09-16,263.55,14.43,277.98,1353.43
1387,2,2024-10-16,265.9,12.08,277.98,1087.53
1387,3,2024-11-16,268.27,9.7,277.97,819.26
1387,4,2024-12-16,270.66,7.31,277.97,548.6
1387,5,2025-01-16,273.08,4.89,277.97,275.52
1387,6,2025-02-16,275.52,2.46,277.98,0.0
1388,1,2024-09-03,88.39,3.39,91.78,270.2
1388,2,2024-10-03,89.22,2.56,91.78,180.98
1388,3,2024-11-03,90.07,1.71,91.78,90.91
1388,4,2024-12-03,90.91,0.86,91.77,0.0
1389,1,2024-09-29,232.62,8.23,240.85,710.12
1389,2,2024-10-29,234.65,6.2,240.85,475.47
1389,3,2024-11-29,236.7,4.15,240.85,238.77
1389,4,2024-12-29,238.77,2.08,240.85,0.0
1390,1,2024-09-24,145.61,5.21,150.82,444.58
1390,2,2024-10-24,146.89,3.93,150.82,297.69
1390,3,2024-11-24,148.19,2.63,150.82,149.5
1390,4,2024-12-24,149.5,1.32,150.82,0.0
1391,1,2024-09-13,167.34,8.25,175.59,857.15
1391,2,2024-10-13,168.69,6.91,175.6,688.46
1391,3,2024-11-13,170.05,5.55,175.6,518.41
1391,4,2024-12-13,171.42,4.18,175.6,346.99
1391,5,2025-01-13,172.8,2.8,175.6,174.19
1391,6,2025-02-13,174.19,1.4,175.59,0.0
1392,1,2024-09-15,37.0,6.02,43.02,439.26
1392,2,2024-10-15,37.47,5.56,43.03,401.79
1392,3,2024-11-15,37.95,5.08,43.03,363.84
1392,4,2024-12-15,38.42,4.6,43.02,325.42
1392,5,2025-01-15,38.91,4.12,43.03,286.51
1392,6,2025-02-15,39.4,3.62,43.02,247.11
1392,7,2025-03-15,39.9,3.13,43.03,207.21
1392,8,2025-04-15,40.41,2.62,43.03,166.8
1392,9,2025-05-15,40.92,2.11,43.03,125.88
1392,10,2025-06-15,41.43,1.59,43.02,84.45
1392,11,2025-07-15,41.96,1.07,43.03,42.49
1392,12,2025-08-15,42.49,0.54,43.03,0.0
1393,1,2024-09-01,139.66,8.25,147.91,718.71
1393,2,2024-10-01,141.0,6.91,147.91,577.71
1393,3,2024-11-01,142.36,5.55,147.91,435.35
1393,4,2024-12-01,143.73,4.18,147.91,291.62
1393,5,2025-01-01,145.11,2.8,147.91,146.51
1393,6,2025-02-01,146.51,1.41,147.92,0.0
1394,1,2024-09-28,52.8,5.97,58.77,612.99
1394,2,2024-10-28,53.27,5.5,58.77,559.72
1394,3,2024-11-28,53.75,5.02,58.77,505.97
1394,4,2024-12-28,54.23,4.54,58.77,451.74
1394,5,2025-01-28,54.72,4.05,58.77,397.02
1394,6,2025-02-28,55.21,3.56,58.77,341.81
1394,7,2025-03-28,55.7,3.07,58.77,286.11
1394,8,2025-04-28,56.2,2.57,58.77,229.91
1394,9,2025-05-28,56.71,2.06,58.77,173.2
1394,10,2025-06-28,57.22,1.55,58.77,115.98
1394,11,2025-07-28,57.73,1.04,58.77,58.25
1394,12,2025-08-28,58.25,0.52,58.77,0.0
1395,1,2024-09-08,85.36,6.16,91.52,442.0
1395,2,2024-10-08,86.36,5.16,91.52,355.64
1395,3,2024-11-08,87.37,4.15,91.52,268.27
1395,4,2024-12-08,88.39,3.13,91.52,179.88
1395,5,2025-01-08,89.42,2.1,91.52,90.46
1395,6,2025-02-08,90.46,1.06,91.52,0.0
1396,1,2024-09-08,157.77,9.81,167.58,813.07
1396,2,2024-10-08,159.36,8.22,167.58,653.71
1396,3,2024-11-08,160.97,6.61,167.58,492.74
1396,4,2024-12-08,162.6,4.98,167.58,330.14
1396,5,2025-01-08,164.24,3.34,167.58,165.9
1396,6,2025-02-08,165.9,1.68,167.58,0.0
1397,1,2024-09-07,79.44,5.22,84.66,410.11
1397,2,2024-10-07,80.29,4.38,84.67,329.82
1397,3,2024-11-07,81.15,3.52,84.67,248.67
1397,4,2024-12-07,82.01,2.65,84.66,166.66
1397,5,2025-01-07,82.89,1.78,84.67,83.77
1397,6,2025-02-07,83.77,0.89,84.66,0.0
1398,1,2024-09-06,95.02,5.62,100.64,488.99
1398,2,2024-10-06,95.93,4.7,100.63,393.06
1398,3,2024-11-06,96.86,3.78,100.64,296.2
1398,4,2024-12-06,97.79,2.85,100.64,198.41
1398,5,2025-01-06,98.73,1.91,100.64,99.68
1398,6,2025-02-06,99.68,0.96,100.64,0.0
1399,1,2024-09-25,204.38,9.35,213.73,627.03
1399,2,2024-10-25,206.68,7.05,213.73,420.35
1399,3,2024-11-25,209.0,4.73,213.73,211.35
1399,4,2024-12-25,211.35,2.38,213.73,0.0
1400,1,2024-09-27,67.95,8.1,76.05,791.16
1400,2,2024-10-27,68.6,7.46,76.06,722.56
1400,3,2024-11-27,69.24,6.81,76.05,653.32
1400,4,2024-12-27,69.9,6.16,76.06,583.42
1400,5,2025-01-27,70.55,5.5,76.05,512.87
1400,6,2025-02-27,71.22,4.84,76.06,441.65
1400,7,2025-03-27,71.89,4.16,76.05,369.76
1400,8,2025-04-27,72.57,3.49,76.06,297.19
1400,9,2025-05-27,73.25,2.8,76.05,223.94
1400,10,2025-06-27,73.94,2.11,76.05,150.0
1400,11,2025-07-27,74.64,1.41,76.05,75.36
1400,12,2025-08-27,75.36,0.71,76.07,0.0
1401,1,2024-09-03,103.35,4.19,107.54,316.3
1401,2,2024-10-03,104.39,3.16,107.55,211.91
1401,3,2024-11-03,105.43,2.12,107.55,106.48
1401,4,2024-12-03,106.48,1.06,107.54,0.0
1402,1,2024-09-07,70.79,7.71,78.5,820.32
1402,2,2024-10-07,71.4,7.1,78.5,748.92
1402,3,2024-11-07,72.02,6.48,78.5,676.9
1402,4,2024-12-07,72.64,5.86,78.5,604.26
1402,5,2025-01-07,73.27,5.23,78.5,530.99
1402,6,2025-02-07,73.91,4.59,78.5,457.08
1402,7,2025-03-07,74.55,3.95,78.5,382.53
1402,8,2025-04-07,75.19,3.31,78.5,307.34
1402,9,2025-05-07,75.84,2.66,78.5,231.5
1402,10,2025-06-07,76.5,2.0,78.5,155.0
1402,11,2025-07-07,77.16,1.34,78.5,77.84
1402,12,2025-08-07,77.84,0.67,78.51,0.0
1403,1,2024-09-24,195.25,14.23,209.48,1011.34
1403,2,2024-10-24,197.55,11.92,209.47,813.79
1403,3,2024-11-24,199.88,9.59,209.47,613.91
1403,4,2024-12-24,202.24,7.24,209.48,411.67
1403,5,2025-01-24,204.62,4.85,209.47,207.05
1403,6,2025-02-24,207.05,2.44,209.49,0.0
1404,1,2024-09-20,100.37,5.27,105.64,308.92
1404,2,2024-10-20,101.66,3.97,105.63,207.26
1404,3,2024-11-20,102.97,2.67,105.64,104.29
1404,4,2024-12-20,104.29,1.34,105.63,0.0
1405,1,2024-09-28,133.74,5.15,138.89,408.89
1405,2,2024-10-28,135.01,3.88,138.89,273.88
1405,3,2024-11-28,136.29,2.6,138.89,137.59
1405,4,2024-12-28,137.59,1.31,138.9,0.0
1406,1,2024-09-26,144.66,9.33,153.99,746.32
1406,2,2024-10-26,146.17,7.81,153.98,600.15
1406,3,2024-11-26,147.7,6.28,153.98,452.45
1406,4,2024-12-26,149.25,4.74,153.99,303.2
1406,5,2025-01-26,150.81,3.17,153.98,152.39
1406,6,2025-02-26,152.39,1.6,153.99,0.0
1407,1,2024-09-23,113.67,4.5,118.17,347.71
1407,2,2024-10-23,114.78,3.39,118.17,232.93
1407,3,2024-11-23,115.9,2.27,118.17,117.03
1407,4,2024-12-23,117.03,1.14,118.17,0.0
1408,1,2024-09-01,94.85,5.09,99.94,486.86
1408,2,2024-10-01,95.68,4.26,99.94,391.18
1408,3,2024-11-01,96.52,3.42,99.94,294.66
1408,4,2024-12-01,97.36,2.58,99.94,197.3
1408,5,2025-01-01,98.22,1.73,99.95,99.08
1408,6,2025-02-01,99.08,0.87,99.95,0.0
1409,1,2024-09-30,61.89,4.72,66.61,321.09
1409,2,2024-10-30,62.65,3.96,66.61,258.44
1409,3,2024-11-30,63.43,3.18,66.61,195.01
1409,4,2024-12-30,64.21,2.4,66.61,130.8
1409,5,2025-01-30,65.0,1.61,66.61,65.8
1409,6,2025-02-28,65.8,0.81,66.61,0.0
1410,1,2024-09-17,317.55,17.83,335.38,979.08
1410,2,2024-10-17,321.91,13.46,335.37,657.17
1410,3,2024-11-17,326.34,9.03,335.37,330.83
1410,4,2024-12-17,330.83,4.55,335.38,0.0
1411,1,2024-09-19,237.7,12.21,249.91,731.25
1411,2,2024-10-19,240.7,9.22,249.92,490.55
1411,3,2024-11-19,243.73,6.18,249.91,246.82
1411,4,2024-12-19,246.82,3.11,249.93,0.0
1412,1,2024-09-16,86.31,11.53,97.84,1011.36
1412,2,2024-10-16,87.22,10.62,97.84,924.14
1412,3,2024-11-16,88.13,9.7,97.83,836.01
1412,4,2024-12-16,89.06,8.78,97.84,746.95
1412,5,2025-01-16,89.99,7.84,97.83,656.96
1412,6,2025-02-16,90.94,6.9,97.84,566.02
1412,7,2025-03-16,91.89,5.94,97.83,474.13
1412,8,2025-04-16,92.86,4.98,97.84,381.27
1412,9,2025-05-16,93.83,4.0,97.83,287.44
1412,10,2025-06-16,94.82,3.02,97.84,192.62
1412,11,2025-07-16,95.81,2.02,97.83,96.81
1412,12,2025-08-16,96.81,1.02,97.83,0.0
1413,1,2024-09-08,19.28,3.26,22.54,229.5
1413,2,2024-10-08,19.53,3.01,22.54,209.97
1413,3,2024-11-08,19.79,2.75,22.54,190.18
1413,4,2024-12-08,20.05,2.49,22.54,170.13
1413,5,2025-01-08,20.31,2.23,22.54,149.82
1413,6,2025-02-08,20.58,1.96,22.54,129.24
1413,7,2025-03-08,20.85,1.69,22.54,108.39
1413,8,2025-04-08,21.12,1.42,22.54,87.27
1413,9,2025-05-08,21.4,1.14,22.54,65.87
1413,10,2025-06-08,21.68,0.86,22.54,44.19
1413,11,2025-07-08,21.96,0.58,22.54,22.23
1413,12,2025-08-08,22.23,0.29,22.52,0.0
1414,1,2024-09-11,101.75,7.99,109.74,528.46
1414,2,2024-10-11,103.04,6.7,109.74,425.42
1414,3,2024-11-11,104.35,5.4,109.75,321.07
1414,4,2024-12-11,105.68,4.07,109.75,215.39
1414,5,2025-01-11,107.02,2.73,109.75,108.37
1414,6,2025-02-11,108.37,1.37,109.74,0.0
1415,1,2024-09-12,122.78,7.51,130.29,632.44
1415,2,2024-10-12,124.0,6.29,130.29,508.44
1415,3,2024-11-12,125.23,5.06,130.29,383.21
1415,4,2024-12-12,126.48,3.81,130.29,256.73
1415,5,2025-01-12,127.73,2.55,130.28,129.0
1415,6,2025-02-12,129.0,1.28,130.28,0.0
1416,1,2024-09-20,88.33,4.93,93.26,453.85
1416,2,2024-10-20,89.13,4.13,93.26,364.72
1416,3,2024-11-20,89.95,3.32,93.27,274.77
1416,4,2024-12-20,90.76,2.5,93.26,184.01
1416,5,2025-01-20,91.59,1.67,93.26,92.42
1416,6,2025-02-20,92.42,0.84,93.26,0.0
1417,1,2024-09-21,100.98,6.46,107.44,520.87
1417,2,2024-10-21,102.03,5.41,107.44,418.84
1417,3,2024-11-21,103.09,4.35,107.44,315.75
1417,4,2024-12-21,104.16,3.28,107.44,211.59
1417,5,2025-01-21,105.24,2.2,107.44,106.35
1417,6,2025-02-21,106.35,1.11,107.46,0.0
1418,1,2024-09-16,34.0,7.97,41.97,416.17
1418,2,2024-10-16,34.6,7.37,41.97,381.57
1418,3,2024-11-16,35.21,6.76,41.97,346.36
1418,4,2024-12-16,35.84,6.13,41.97,310.52
1418,5,2025-01-16,36.47,5.5,41.97,274.05
1418,6,2025-02-16,37.12,4.85,41.97,236.93
1418,7,2025-03-16,37.78,4.19,41.97,199.15
1418,8,2025-04-16,38.44,3.53,41.97,160.71
1418,9,2025-05-16,39.12,2.85,41.97,121.59
1418,10,2025-06-16,39.82,2.15,41.97,81.77
1418,11,2025-07-16,40.52,1.45,41.97,41.25
1418,12,2025-08-16,41.25,0.73,41.98,0.0
1419,1,2024-09-08,114.4,4.53,118.93,349.93
1419,2,2024-10-08,115.51,3.42,118.93,234.42
1419,3,2024-11-08,116.64,2.29,118.93,117.78
1419,4,2024-12-08,117.78,1.15,118.93,0.0
1420,1,2024-09-10,88.03,6.7,94.73,456.65
1420,2,2024-10-10,89.11,5.61,94.72,367.54
1420,3,2024-11-10,90.21,4.52,94.73,277.33
1420,4,2024-12-10,91.32,3.41,94.73,186.01
1420,5,2025-01-10,92.44,2.29,94.73,93.57
1420,6,2025-02-10,93.57,1.15,94.72,0.0
1421,1,2024-09-18,120.43,9.61,130.04,625.82
1421,2,2024-10-18,121.98,8.06,130.04,503.84
1421,3,2024-11-18,123.55,6.49,130.04,380.29
1421,4,2024-12-18,125.14,4.9,130.04,255.15
1421,5,2025-01-18,126.76,3.29,130.05,128.39
1421,6,2025-02-18,128.39,1.65,130.04,0.0
1422,1,2024-09-26,84.06,5.24,89.3,433.24
1422,2,2024-10-26,84.91,4.39,89.3,348.33
1422,3,2024-11-26,85.77,3.53,89.3,262.56
1422,4,2024-12-26,86.64,2.66,89.3,175.92
1422,5,2025-01-26,87.52,1.78,89.3,88.4
1422,6,2025-02-26,88.4,0.9,89.3,0.0
1423,1,2024-09-19,29.31,3.52,32.83,155.18
1423,2,2024-10-19,29.87,2.96,32.83,125.31
1423,3,2024-11-19,30.44,2.39,32.83,94.87
1423,4,2024-12-19,31.02,1.81,32.83,63.85
1423,5,2025-01-19,31.62,1.22,32.84,32.23
1423,6,2025-02-19,32.23,0.61,32.84,0.0
1424,1,2024-09-14,146.7,5.31,152.01,448.01
1424,2,2024-10-14,148.01,4.0,152.01,300.0
1424,3,2024-11-14,149.33,2.68,152.01,150.67
1424,4,2024-12-14,150.67,1.34,152.01,0.0
1425,1,2024-09-16,66.83,3.66,70.49,343.23
1425,2,2024-10-16,67.43,3.07,70.5,275.8
1425,3,2024-11-16,68.03,2.46,70.49,207.77
1425,4,2024-12-16,68.64,1.86,70.5,139.13
1425,5,2025-01-16,69.25,1.24,70.49,69.88
1425,6,2025-02-16,69.88,0.62,70.5,0.0
1426,1,2024-09-18,108.91,6.15,115.06,559.75
1426,2,2024-10-18,109.91,5.15,115.06,449.84
1426,3,2024-11-18,110.92,4.14,115.06,338.92
1426,4,2024-12-18,111.94,3.12,115.06,226.98
1426,5,2025-01-18,112.97,2.09,115.06,114.01
1426,6,2025-02-18,114.01,1.05,115.06,0.0
1427,1,2024-09-24,76.82,5.84,82.66,398.48
1427,2,2024-10-24,77.76,4.9,82.66,320.72
1427,3,2024-11-24,78.72,3.94,82.66,242.0
1427,4,2024-12-24,79.69,2.97,82.66,162.31
1427,5,2025-01-24,80.66,2.0,82.66,81.65
1427,6,2025-02-24,81.65,1.0,82.65,0.0
1428,1,2024-09-15,264.88,10.05,274.93,809.61
1428,2,2024-10-15,267.36,7.58,274.94,542.25
1428,3,2024-11-15,269.86,5.07,274.93,272.39
1428,4,2024-12-15,272.39,2.55,274.94,0.0
1429,1,2024-09-16,164.26,12.27,176.53,851.54
1429,2,2024-10-16,166.24,10.29,176.53,685.3
1429,3,2024-11-16,168.25,8.28,176.53,517.05
1429,4,2024-12-16,170.28,6.25,176.53,346.77
1429,5,2025-01-16,172.34,4.19,176.53,174.43
1429,6,2025-02-16,174.43,2.11,176.54,0.0
1430,1,2024-09-03,35.35,4.63,39.98,413.79
1430,2,2024-10-03,35.72,4.26,39.98,378.07
1430,3,2024-11-03,36.09,3.9,39.99,341.98
1430,4,2024-12-03,36.46,3.52,39.98,305.52
1430,5,2025-01-03,36.83,3.15,39.98,268.69
1430,6,2025-02-03,37.21,2.77,39.98,231.48
1430,7,2025-03-03,37.6,2.39,39.99,193.88
1430,8,2025-04-03,37.99,2.0,39.99,155.89
1430,9,2025-05-03,38.38,1.61,39.99,117.51
1430,10,2025-06-03,38.77,1.21,39.98,78.74
1430,11,2025-07-03,39.17,0.81,39.98,39.57
1430,12,2025-08-03,39.57,0.41,39.98,0.0
1431,1,2024-09-15,52.71,6.52,59.23,614.89
1431,2,2024-10-15,53.22,6.0,59.22,561.67
1431,3,2024-11-15,53.74,5.48,59.22,507.93
1431,4,2024-12-15,54.27,4.96,59.23,453.66
1431,5,2025-01-15,54.8,4.43,59.23,398.86
1431,6,2025-02-15,55.33,3.89,59.22,343.53
1431,7,2025-03-15,55.87,3.35,59.22,287.66
1431,8,2025-04-15,56.42,2.81,59.23,231.24
1431,9,2025-05-15,56.97,2.26,59.23,174.27
1431,10,2025-06-15,57.53,1.7,59.23,116.74
1431,11,2025-07-15,58.09,1.14,59.23,58.65
1431,12,2025-08-15,58.65,0.57,59.22,0.0
1432,1,2024-09-29,55.29,3.26,58.55,170.68
1432,2,2024-10-29,56.08,2.46,58.54,114.6
1432,3,2024-11-29,56.89,1.65,58.54,57.71
1432,4,2024-12-29,57.71,0.83,58.54,0.0
1433,1,2024-09-28,118.6,9.15,127.75,615.55
1433,2,2024-10-28,120.08,7.67,127.75,495.47
1433,3,2024-11-28,121.58,6.17,127.75,373.89
1433,4,2024-12-28,123.09,4.66,127.75,250.8
1433,5,2025-01-28,124.63,3.13,127.76,126.17
1433,6,2025-02-28,126.17,1.57,127.74,0.0
1434,1,2024-09-17,132.87,6.95,139.82,681.58
1434,2,2024-10-17,134.01,5.82,139.83,547.57
1434,3,2024-11-17,135.15,4.67,139.82,412.42
1434,4,2024-12-17,136.31,3.52,139.83,276.11
1434,5,2025-01-17,137.47,2.36,139.83,138.64
1434,6,2025-02-17,138.64,1.18,139.82,0.0
1435,1,2024-09-13,416.82,23.7,440.52,2142.73
1435,2,2024-10-13,420.68,19.84,440.52,1722.05
1435,3,2024-11-13,424.58,15.94,440.52,1297.47
1435,4,2024-12-13,428.51,12.01,440.52,868.96
1435,5,2025-01-13,432.48,8.04,440.52,436.48
1435,6,2025-02-13,436.48,4.04,440.52,0.0
1436,1,2024-09-08,91.81,5.06,96.87,471.56
1436,2,2024-10-08,92.63,4.24,96.87,378.93
1436,3,2024-11-08,93.47,3.4,96.87,285.46
1436,4,2024-12-08,94.31,2.56,96.87,191.15
1436,5,2025-01-08,95.15,1.72,96.87,96.0
1436,6,2025-02-08,96.0,0.86,96.86,0.0
1437,1,2024-09-10,100.0,3.78,103.78,305.64
1437,2,2024-10-10,100.93,2.85,103.78,204.71
1437,3,2024-11-10,101.88,1.91,103.79,102.83
1437,4,2024-12-10,102.83,0.96,103.79,0.0
1438,1,2024-09-08,46.26,2.67,48.93,237.88
1438,2,2024-10-08,46.69,2.23,48.92,191.19
1438,3,2024-11-08,47.13,1.79,48.92,144.06
1438,4,2024-12-08,47.57,1.35,48.92,96.49
1438,5,2025-01-08,48.02,0.91,48.93,48.47
1438,6,2025-02-08,48.47,0.45,48.92,0.0
1439,1,2024-10-14,68.05,4.25,72.3,350.75
1439,2,2024-11-14,68.74,3.56,72.3,282.01
1439,3,2024-12-14,69.44,2.86,72.3,212.57
1439,4,2025-01-14,70.14,2.16,72.3,142.43
1439,5,2025-02-14,70.85,1.44,72.29,71.58
1439,6,2025-03-14,71.58,0.73,72.31,0.0
1440,1,2024-10-16,110.14,4.35,114.49,336.89
1440,2,2024-11-16,111.21,3.28,114.49,225.68
1440,3,2024-12-16,112.29,2.2,114.49,113.39
1440,4,2025-01-16,113.39,1.1,114.49,0.0
1441,1,2024-10-19,86.51,7.05,93.56,449.94
