loan_id,customer_id,application_id,origination_date,principal,term_months,apr,origination_fee_rate,origination_fee_amount,merchant_category,loan_status,default_date,principal_paid_total,outstanding_principal_end,orig_month,default_month
1587,628,2245,2024-09-24,673.6167172718109,4,0.15887633235340587,0.014212324763940645,9.57,home_goods,paid_off,,673.62,-0.0,2024-09-01,
1588,2945,2246,2024-09-26,492.8095261665389,6,0.15324766710786034,0.010068969743920493,4.96,electronics,paid_off,,492.81,-0.0,2024-09-01,
1589,1567,2247,2024-09-23,624.5593714652821,6,0.14099424347240874,0.010868347786321909,6.79,groceries,paid_off,,624.56,-0.0,2024-09-01,
1590,4876,2248,2024-09-25,452.8180033590969,6,0.150191988250103,0.012686054328510506,5.74,travel,defaulted,2025-03-25,147.2,305.62,2024-09-01,2025-03-01
1591,3936,2249,2024-09-20,831.5149961754959,6,0.10219006326263369,0.006761942304920049,5.62,groceries,paid_off,,831.51,0.0,2024-09-01,
1592,643,2250,2024-09-12,338.98986224116703,4,0.1538661262477873,0.011980431315402244,4.06,home_goods,paid_off,,338.99,-0.0,2024-09-01,
1593,1847,2252,2024-09-25,336.1218412958686,4,0.14449013178693823,0.011930068181116985,4.01,groceries,paid_off,,336.12,0.0,2024-09-01,
1594,2236,2254,2024-09-21,776.7810647067861,6,0.10677323836984162,0.005597244419363196,4.35,health,paid_off,,776.78,0.0,2024-09-01,
1595,1038,2256,2024-09-11,1285.1343694985758,6,0.12368507533499744,0.003977506028504101,5.11,education,paid_off,,1285.13,0.0,2024-09-01,
1596,1401,2257,2024-09-26,436.59202024234895,4,0.11667706313908939,0.005640663996223383,2.46,home_goods,paid_off,,436.59,0.0,2024-09-01,
1597,1506,2260,2024-09-21,482.09125214393947,6,0.13549513135561317,0.014244029175719368,6.87,groceries,paid_off,,482.09,0.0,2024-09-01,
1598,2856,2262,2024-09-26,720.5902131158209,6,0.10804457395693347,0.004998425997301912,3.6,health,paid_off,,720.59,0.0,2024-09-01,
1599,515,2263,2024-09-03,326.6188869451168,12,0.11846928155541396,0.004601844201321152,1.5,travel,paid_off,,326.62,-0.0,2024-09-01,
1600,182,2264,2024-09-21,408.0372360602396,4,0.10157885468642823,0.0053551547455915225,2.19,travel,paid_off,,408.04,-0.0,2024-09-01,
1601,3547,2265,2024-09-08,501.12777609985204,4,0.11623452463151454,0.0031692857376156135,1.59,services,paid_off,,501.13,-0.0,2024-09-01,
1602,14,2267,2024-09-30,626.2248705194696,12,0.11322895743420279,0.0018071440020485667,1.13,electronics,paid_off,,626.22,0.0,2024-09-01,
1603,4267,2268,2024-09-14,427.49397586057444,4,0.15641978614277113,0.010740684600197543,4.59,electronics,paid_off,,427.49,0.0,2024-09-01,
1604,128,2269,2024-09-01,421.17013656087835,4,0.10742651889200486,0.004977841458458499,2.1,home_goods,paid_off,,421.17,0.0,2024-09-01,
1605,1770,2270,2024-09-10,352.7558882163905,12,0.11484441924767935,0.005941292628671698,2.1,health,paid_off,,352.76,-0.0,2024-09-01,
1606,4584,2271,2024-09-27,748.2589032123212,4,0.10824490373216958,0.0035900545701557963,2.69,home_goods,paid_off,,748.26,-0.0,2024-09-01,
1607,3176,2273,2024-09-30,332.64278617575036,6,0.142071487309509,0.007431080589472181,2.47,education,paid_off,,332.64,0.0,2024-09-01,
1608,541,2275,2024-09-06,787.4422312834415,4,0.10925197811856702,0.007317543975706028,5.76,auto,paid_off,,787.44,0.0,2024-09-01,
1609,1950,2276,2024-09-25,823.5393387861175,4,0.13738063213070098,0.004531496219847375,3.73,groceries,paid_off,,823.54,-0.0,2024-09-01,
1610,1677,2279,2024-09-28,541.5806738312549,4,0.11568634575388027,0.003223815634530038,1.75,travel,paid_off,,541.58,0.0,2024-09-01,
1611,4757,2281,2024-09-05,872.9318309036663,6,0.11920779245781536,0.0032906523094755817,2.87,fashion,paid_off,,872.93,0.0,2024-09-01,
1612,4236,2283,2024-09-25,463.87734501882875,4,0.1526668649880741,0.008106982582071855,3.76,services,paid_off,,463.88,-0.0,2024-09-01,
1613,2105,2284,2024-09-29,1236.7004594815899,6,0.11428247355490101,0.004512921005493228,5.58,groceries,paid_off,,1236.7,0.0,2024-09-01,
1614,1808,2288,2024-09-01,357.59555532314766,6,0.09809407174724737,0.002869529292464142,1.03,auto,paid_off,,357.6,-0.0,2024-09-01,
1615,3843,2289,2024-09-11,737.9345435499416,6,0.14943965782489085,0.007143267348115537,5.27,health,active,,695.96,41.97,2024-09-01,
1616,4387,2290,2024-09-03,588.4771533718504,4,0.1094306108757674,0.007784469591020611,4.58,fashion,paid_off,,588.48,-0.0,2024-09-01,
1617,738,2291,2024-09-04,364.3292560379427,4,0.105937700773165,0.004326109992582365,1.58,fashion,paid_off,,364.33,-0.0,2024-09-01,
1618,4120,2292,2024-09-20,614.1715595746944,6,0.11672946484245045,0.004570488416468612,2.81,fashion,paid_off,,614.17,0.0,2024-09-01,
1619,3239,2293,2024-09-19,698.6037604890986,4,0.13801780758816473,0.010778711815112104,7.53,home_goods,paid_off,,698.6,0.0,2024-09-01,
1620,40,2294,2024-09-20,1015.8453173077842,4,0.1243929408053593,0.010050247974538087,10.21,fashion,paid_off,,1015.85,-0.0,2024-09-01,
1621,3936,2296,2024-09-01,828.0831820965851,6,0.11356460576205268,0.005896973874321492,4.88,health,paid_off,,828.08,0.0,2024-09-01,
1622,3175,2297,2024-09-05,291.34868429728095,4,0.18810263138551456,0.017871662512075174,5.21,fashion,paid_off,,291.35,-0.0,2024-09-01,
1623,411,2298,2024-09-16,357.92900699302197,4,0.14587443148075038,0.010773858830193628,3.86,electronics,paid_off,,357.93,-0.0,2024-09-01,
1624,3452,2299,2024-09-08,765.8374586635124,12,0.13066276897329088,0.0018214398042459747,1.39,electronics,paid_off,,765.84,-0.0,2024-09-01,
1625,4080,2302,2024-09-06,908.907029357455,6,0.13768797826071016,0.006971537139468104,6.34,travel,paid_off,,908.91,-0.0,2024-09-01,
1626,1066,2303,2024-09-17,960.8783831329843,6,0.11541584308784114,0.007323417791382821,7.04,groceries,paid_off,,960.88,-0.0,2024-09-01,
1627,4714,2304,2024-09-06,569.3076669275104,12,0.11898972803377657,0.002731311631628295,1.55,fashion,paid_off,,569.31,-0.0,2024-09-01,
1628,3723,2305,2024-09-12,814.1065922561487,6,0.11425714399581266,0.005465343129903192,4.45,services,paid_off,,814.11,-0.0,2024-09-01,
1629,4033,2307,2024-09-18,607.8459914112798,4,0.11788089222113958,0.006397489450032443,3.89,services,paid_off,,607.85,-0.0,2024-09-01,
1630,221,2308,2024-09-03,472.14920384746927,4,0.15116289102115524,0.011517560516489849,5.44,services,paid_off,,472.15,-0.0,2024-09-01,
1631,377,2309,2024-09-17,562.2874457216415,12,0.12636579798384015,0.004861314309886496,2.73,home_goods,paid_off,,562.29,-0.0,2024-09-01,
1632,604,2311,2024-09-03,993.2509863232702,6,0.10540660502096724,0.0031669702426169056,3.15,services,paid_off,,993.25,0.0,2024-09-01,
1633,2382,2313,2024-09-10,821.1822527650061,4,0.12481565377161791,0.004643971304560972,3.81,health,paid_off,,821.18,0.0,2024-09-01,
1634,810,2314,2024-09-02,173.91120713173112,12,0.20598560490017145,0.014335964378778017,2.49,home_goods,paid_off,,173.91,0.0,2024-09-01,
1635,50,2315,2024-09-12,567.2024169618348,4,0.16182804615734575,0.008058941154347113,4.57,health,paid_off,,567.2,0.0,2024-09-01,
1636,1494,2316,2024-09-12,454.76022024586666,6,0.14901126195029513,0.010400253340423523,4.73,education,paid_off,,454.76,0.0,2024-09-01,
1637,388,2317,2024-09-17,711.4281843218671,12,0.10224663583185468,0.006338995377635103,4.51,home_goods,paid_off,,711.43,-0.0,2024-09-01,
1638,629,2318,2024-10-11,508.50360242626095,12,0.11021008484828489,0.003778100266806404,1.92,home_goods,active,,496.84,11.66,2024-10-01,
1639,2407,2319,2024-10-26,658.8194315095379,6,0.11255734674899406,0.0035792259918021683,2.36,services,paid_off,,658.82,-0.0,2024-10-01,
1640,1751,2321,2024-10-29,257.489964061476,6,0.21368447615183483,0.018223602042231786,4.69,education,paid_off,,257.49,-0.0,2024-10-01,
1641,33,2322,2024-10-01,384.0973378324863,6,0.15981062016832956,0.011718892730560822,4.5,fashion,paid_off,,384.1,-0.0,2024-10-01,
1642,219,2323,2024-10-22,553.9759860615119,6,0.15105442355592855,0.013207025674569363,7.32,electronics,paid_off,,553.98,-0.0,2024-10-01,
1643,1294,2324,2024-10-06,717.7111571382903,4,0.1117504297761959,0.003020737579697007,2.17,groceries,paid_off,,717.71,0.0,2024-10-01,
1644,3957,2325,2024-10-19,938.1464588071989,12,0.11045426024150762,0.009447704255020364,8.86,fashion,paid_off,,938.15,-0.0,2024-10-01,
1645,2286,2326,2024-10-20,481.7536229086694,4,0.13360495915211063,0.011175882474939737,5.38,groceries,paid_off,,481.75,0.0,2024-10-01,
1646,4669,2327,2024-10-20,954.87882325491,12,0.11380801489782442,0.004592145525563429,4.38,health,paid_off,,954.88,-0.0,2024-10-01,
1647,2185,2330,2024-10-03,467.8637882875315,4,0.20582688751086364,0.017982902851436663,8.41,fashion,paid_off,,467.86,0.0,2024-10-01,
1648,2587,2332,2024-10-30,377.5708182180948,4,0.11479044646780895,0.006601634380639893,2.49,electronics,paid_off,,377.57,0.0,2024-10-01,
1649,2316,2333,2024-10-04,679.4903067153507,12,0.14142809149744723,0.010859551239121754,7.38,groceries,defaulted,2025-11-02,525.81,153.68,2024-10-01,2025-11-01
1650,4350,2334,2024-10-01,514.4270082870393,4,0.12165011030765717,0.0032000281833925942,1.65,groceries,paid_off,,514.43,-0.0,2024-10-01,
1651,1608,2335,2024-10-15,200.52532265344482,6,0.1513566834839069,0.015159592120982536,3.04,health,paid_off,,200.53,-0.0,2024-10-01,
1652,1534,2336,2024-10-08,426.1666660426166,4,0.1138344428374409,0.0053856230849636325,2.3,fashion,active,,378.56,47.61,2024-10-01,
1653,4000,2337,2024-10-31,432.3755106482434,6,0.09988707605398786,0.0034868826249915635,1.51,health,paid_off,,432.38,-0.0,2024-10-01,
1654,3459,2339,2024-10-24,778.6827856054858,12,0.11988605673889689,0.002742720032952388,2.14,fashion,paid_off,,778.68,0.0,2024-10-01,
1655,637,2340,2024-10-03,226.6726578907419,6,0.20958176234054446,0.01633806138629848,3.7,electronics,paid_off,,226.67,0.0,2024-10-01,
1656,2062,2341,2024-10-20,328.22424028933403,6,0.13514021998872802,0.00837175100033846,2.75,fashion,paid_off,,328.22,0.0,2024-10-01,
1657,4740,2342,2024-10-11,747.5595605400206,4,0.11676524222737658,0.004267058319299147,3.19,health,paid_off,,747.56,-0.0,2024-10-01,
1658,3310,2343,2024-10-17,524.3336949188044,6,0.12574430268579898,0.0047050231177221385,2.47,electronics,paid_off,,524.33,0.0,2024-10-01,
1659,2350,2344,2024-10-15,543.9075907473928,12,0.11905151755057047,0.00416572711676265,2.27,fashion,paid_off,,543.91,-0.0,2024-10-01,
1660,4584,2345,2024-10-06,404.44129821254904,4,0.11875681902392425,0.00619218950696005,2.5,home_goods,paid_off,,404.44,0.0,2024-10-01,
1661,3294,2346,2024-10-03,849.812075570414,6,0.11170505366240463,0.008256748426928714,7.02,home_goods,active,,808.24,41.57,2024-10-01,
1662,5131,2347,2024-10-07,565.4325652722346,4,0.21620152943402787,0.015482874983118582,8.75,auto,active,,500.34,65.09,2024-10-01,
1663,684,2349,2024-10-08,565.1893237201388,4,0.11381351301201868,0.004825158758404018,2.73,groceries,paid_off,,565.19,-0.0,2024-10-01,
1664,3305,2351,2024-10-17,428.4819205656764,4,0.13662494688523377,0.006490413867399451,2.78,health,paid_off,,428.48,0.0,2024-10-01,
1665,5248,2352,2024-10-25,428.7110847579223,12,0.18800543182177745,0.014363039565754895,6.16,travel,active,,419.84,8.87,2024-10-01,
1666,1556,2353,2024-10-16,572.1381292043078,4,0.11825337582512012,0.002954120626153936,1.69,groceries,paid_off,,572.14,-0.0,2024-10-01,
1667,1791,2354,2024-10-20,491.03983305121494,12,0.09987448519683464,0.006049166603645296,2.97,electronics,paid_off,,491.04,-0.0,2024-10-01,
1668,3997,2355,2024-10-10,780.5335433915033,4,0.14815173374778803,0.01017731586921377,7.94,fashion,paid_off,,780.53,0.0,2024-10-01,
1669,3194,2357,2024-10-18,372.12708292546563,6,0.14225051769391972,0.008913749948753531,3.32,education,paid_off,,372.13,-0.0,2024-10-01,
1670,1678,2358,2024-10-04,471.6533645435667,6,0.1122595046578875,0.003266633049301434,1.54,electronics,paid_off,,471.65,0.0,2024-10-01,
1671,1030,2359,2024-10-16,304.3983749365582,4,0.14506829081747444,0.008065491980276096,2.46,travel,paid_off,,304.4,-0.0,2024-10-01,
1672,401,2360,2024-10-14,407.2247564048879,4,0.1185548310539006,0.0037298342633744347,1.52,travel,defaulted,2025-04-14,251.66,155.56,2024-10-01,2025-04-01
1673,2287,2361,2024-10-29,867.9366092698172,6,0.12084679749046483,0.006119013957040812,5.31,education,paid_off,,867.94,-0.0,2024-10-01,
1674,1075,2362,2024-10-23,339.09978616436683,4,0.14811188623595642,0.013561438541540155,4.6,groceries,paid_off,,339.1,-0.0,2024-10-01,
1675,4131,2363,2024-10-24,268.32699135232923,4,0.1490806813091494,0.010045343347613117,2.7,groceries,active,,249.37,18.96,2024-10-01,
1676,293,2368,2024-10-26,608.3957065778426,4,0.15431091635831007,0.008760409787309065,5.33,services,paid_off,,608.4,-0.0,2024-10-01,
1677,4404,2369,2024-10-17,431.3841411838664,4,0.21250080878171385,0.01639942566364665,7.07,auto,paid_off,,431.38,0.0,2024-10-01,
1678,842,2370,2024-10-04,736.477481763543,12,0.1057040918423289,0.0012631364278661147,0.93,health,paid_off,,736.48,-0.0,2024-10-01,
1679,859,2373,2024-10-30,312.9473354083177,4,0.18379082987765333,0.014311566331083336,4.48,home_goods,paid_off,,312.95,-0.0,2024-10-01,
1680,3420,2374,2024-10-25,670.9250499978606,6,0.09813910868527577,0.004903833913970263,3.29,electronics,paid_off,,670.93,-0.0,2024-10-01,
1681,1318,2375,2024-10-30,1235.4016517183773,12,0.11397869551163876,0.006011943737526457,7.43,groceries,paid_off,,1235.4,0.0,2024-10-01,
1682,3910,2377,2024-10-17,745.8181876675051,4,0.10845620828736555,0.006169714684740953,4.6,education,paid_off,,745.82,-0.0,2024-10-01,
1683,4433,2378,2024-10-06,902.4257771026081,4,0.12233368624903862,0.005672875468949297,5.12,auto,paid_off,,902.43,-0.0,2024-10-01,
1684,4294,2379,2024-10-25,723.2685061192302,12,0.11453740461685714,0.004818048370723757,3.48,electronics,paid_off,,723.27,-0.0,2024-10-01,
1685,209,2380,2024-10-30,395.31202885826815,6,0.10289422978888257,0.00532200831436691,2.1,electronics,paid_off,,395.31,0.0,2024-10-01,
1686,1526,2381,2024-10-28,681.4047340269124,4,0.13685943777308046,0.014735284353134802,10.04,services,paid_off,,681.4,0.0,2024-10-01,
1687,3800,2383,2024-10-27,520.9116582608957,6,0.12744742393836264,0.006563755658833857,3.42,education,paid_off,,520.91,0.0,2024-10-01,
1688,4536,2384,2024-10-30,446.41492160901055,6,0.19147473078915223,0.01808152158486084,8.07,electronics,paid_off,,446.41,0.0,2024-10-01,
1689,1653,2385,2024-10-23,252.19823705059358,4,0.19863667413041228,0.01832880468223011,4.62,home_goods,paid_off,,252.2,-0.0,2024-10-01,
1690,150,2386,2024-10-06,1151.699642682166,6,0.11273515514009676,0.004039278895014513,4.65,electronics,paid_off,,1151.7,-0.0,2024-10-01,
1691,125,2387,2024-10-28,894.4248890586272,4,0.12776778710145512,0.005184725851336582,4.64,services,active,,674.35,220.07,2024-10-01,
1692,4601,2388,2024-10-26,696.930174428178,4,0.09306921914080721,0.007278902916772763,5.07,education,paid_off,,696.93,0.0,2024-10-01,
1693,3104,2389,2024-10-19,516.428746518808,4,0.09942893052111962,0.005847434425421604,3.02,travel,active,,459.15,57.28,2024-10-01,
1694,4387,2390,2024-10-27,1256.1698736627834,4,0.09948157299563344,0.004058455195036878,5.1,travel,paid_off,,1256.17,-0.0,2024-10-01,
1695,2906,2392,2024-10-02,648.3089854352403,4,0.1174096021935601,0.005769501557497544,3.74,groceries,active,,551.94,96.37,2024-10-01,
1696,3828,2393,2024-10-11,1196.1772385339073,6,0.11714881359733541,0.00602803250070702,7.21,electronics,paid_off,,1196.18,-0.0,2024-10-01,
1697,4657,2395,2024-10-11,424.2222155351957,6,0.11534473958123158,0.0026144770159619306,1.11,health,paid_off,,424.22,0.0,2024-10-01,
1698,172,2396,2024-10-15,655.0943182428454,4,0.14155855940903933,0.011554258635502372,7.57,health,active,,629.14,25.95,2024-10-01,
1699,3570,2397,2024-10-05,1089.3590264290447,12,0.1296254871320989,0.0033590499357969658,3.66,groceries,paid_off,,1089.36,-0.0,2024-10-01,
1700,3810,2399,2024-10-24,652.2298263408179,4,0.13786437629843545,0.011011172140558991,7.18,services,paid_off,,652.23,-0.0,2024-10-01,
1701,4237,2400,2024-10-12,343.382782570151,4,0.12756374565234502,0.006255722135215945,2.15,groceries,paid_off,,343.38,0.0,2024-10-01,
1702,687,2401,2024-10-22,883.0134332326188,12,0.1478618457973321,0.008869363955189412,7.83,groceries,paid_off,,883.01,0.0,2024-10-01,
1703,4597,2402,2024-10-22,478.09670163400716,6,0.10698529056441891,0.0021266788691844205,1.02,auto,active,,465.32,12.78,2024-10-01,
1704,1419,2403,2024-10-03,380.3065675562016,4,0.10165281951490117,0.00546825598826775,2.08,services,paid_off,,380.31,-0.0,2024-10-01,
1705,3318,2405,2024-10-21,732.6316633568674,4,0.11965763185906339,0.0051422624118593,3.77,groceries,paid_off,,732.63,0.0,2024-10-01,
1706,3072,2407,2024-10-21,256.8758452408317,4,0.2757059127092985,0.016816541541187363,4.32,services,paid_off,,256.88,-0.0,2024-10-01,
1707,2114,2410,2024-10-05,833.2321613544278,6,0.11465991368052922,0.005839190933612434,4.87,services,defaulted,2025-05-06,410.68,422.55,2024-10-01,2025-05-01
1708,4914,2411,2024-10-25,487.6928289447772,6,0.15070671816665981,0.01466050592018594,7.15,fashion,paid_off,,487.69,0.0,2024-10-01,
1709,3744,2412,2024-10-12,430.5153885079018,6,0.11431487539155259,0.004883645678783265,2.1,auto,paid_off,,430.52,-0.0,2024-10-01,
1710,3815,2413,2024-10-23,938.6106527070863,4,0.12196115991805268,0.005883443691616841,5.52,auto,paid_off,,938.61,0.0,2024-10-01,
1711,1333,2414,2024-10-13,371.50505940549544,4,0.19321626086327806,0.019558342370198684,7.27,home_goods,active,,341.39,30.12,2024-10-01,
1712,2364,2415,2024-10-11,538.7895091801387,6,0.14702259418218516,0.006642899273836191,3.58,fashion,paid_off,,538.79,-0.0,2024-10-01,
1713,984,2416,2024-10-11,567.6064777694653,4,0.1572682531129809,0.005978728425951937,3.39,electronics,paid_off,,567.61,-0.0,2024-10-01,
1714,2427,2417,2024-10-13,1384.7196254151627,6,0.12985726793929833,0.003949034382559669,5.47,fashion,active,,1296.98,87.74,2024-10-01,
1715,226,2418,2024-10-03,1232.9485476877956,4,0.14001448187181603,0.00552014229264386,6.81,groceries,paid_off,,1232.95,-0.0,2024-10-01,
1716,2005,2419,2024-10-19,681.691954497057,12,0.13159869355061157,0.005778460668160169,3.94,groceries,paid_off,,681.69,0.0,2024-10-01,
1717,2708,2420,2024-10-31,886.3974986859499,12,0.1208526125262598,0.004702639148061131,4.17,services,paid_off,,886.4,-0.0,2024-10-01,
1718,314,2421,2024-10-16,431.6849898676193,4,0.12276467783133116,0.013038972931964302,5.63,groceries,paid_off,,431.68,0.0,2024-10-01,
1719,472,2424,2024-10-17,802.648037939747,4,0.15930414482524774,0.01283265717271911,10.3,travel,paid_off,,802.65,-0.0,2024-10-01,
1720,3460,2425,2024-10-22,449.987350306557,6,0.11105065513393646,0.003339144253114534,1.5,travel,paid_off,,449.99,-0.0,2024-10-01,
1721,537,2426,2024-10-19,804.5717635338401,6,0.12018148894994274,0.007093302922527044,5.71,fashion,paid_off,,804.57,0.0,2024-10-01,
1722,3804,2427,2024-10-26,395.740989482801,4,0.11082926942958869,0.006292264971167409,2.49,travel,active,,351.84,43.9,2024-10-01,
1723,72,2428,2024-10-23,494.30344900735827,12,0.15055208019416377,0.009002080794838005,4.45,health,paid_off,,494.3,0.0,2024-10-01,
1724,1231,2429,2024-10-06,826.7656308066669,12,0.11684020773768163,0.007991356794636202,6.61,groceries,paid_off,,826.77,-0.0,2024-10-01,
1725,1710,2430,2024-10-15,759.7814633712286,12,0.10317867307089813,0.004425957240012194,3.36,home_goods,paid_off,,759.78,0.0,2024-10-01,
1726,2366,2434,2024-10-03,1042.9491137021294,6,0.11924077307315747,0.005866750561115534,6.12,fashion,paid_off,,1042.95,-0.0,2024-10-01,
1727,2836,2435,2024-10-07,164.26245653060752,6,0.15578533711331163,0.014084286793806054,2.31,electronics,paid_off,,164.26,0.0,2024-10-01,
1728,4813,2436,2024-10-06,837.0630490528848,4,0.10874559526550669,0.006172862765475338,5.17,travel,paid_off,,837.06,0.0,2024-10-01,
1729,2955,2437,2024-10-04,493.6567090777568,4,0.12447603257069327,0.004831503885031162,2.39,travel,paid_off,,493.66,-0.0,2024-10-01,
1730,3480,2438,2024-10-09,557.1904680950468,4,0.11298239026076483,0.005392176470804458,3.0,electronics,paid_off,,557.19,0.0,2024-10-01,
1731,4061,2439,2024-10-08,1715.8756283883986,6,0.11170889654325872,0.003500019187712304,6.01,electronics,paid_off,,1715.88,-0.0,2024-10-01,
1732,4414,2441,2024-10-29,147.46896926234322,4,0.1934947730672834,0.01675264364591564,2.47,electronics,paid_off,,147.47,-0.0,2024-10-01,
